id_ISO_lang,id_name_lang,latitude,longitude,lang_continent_lang,lang_subregion_lang,response_AES_lang,response_EGIDS_lang,soceco_GDP.2010USD.10yr.median_country,lang_L1.POP_lang,soceco_Gini.SWIID.10yr.median_country,edu_Ed.spending.pcGDP.10yr.median_country,edu_Mean.yr.school.10yr.median_country,soceco_Life.exp.birth.10yr.median_country,soceco_Life.exp.sixty.average_country,soceco_gdp.pcap.10yrmed_country,soceco_expense.pcGDP.10yrmed_country,edu_ed.sp.prm.pcGDP.10yrmed_country,edu_ed.sp.sec.pcGDP.10yrmed_country,edu_ed.sp.tert.pcGDP.10yrmed_country,edu_ed.sp.tot.pcxpd.10yrmed_country,landuse_urban.change_country,worldlang_world.language.as.official_country,edu_minority.education.policy_country,worldlang_Arabic_country,worldlang_Bahasa_country,worldlang_English_country,worldlang_French_country,worldlang_Hindustani_country,worldlang_Mandarin_country,worldlang_Portuguese_country,worldlang_Russian_country,worldlang_Spanish_country,edu_used.in.education_lang,lang_type_lang,div_language.richness_nb,div_threatened.languages_nb,div_prop.threatened.languages_nb,div_language.evenness_nb,conn_nav.water_nb,Western_Africa,Oceania,Europe,Southern_Asia,South_America,Northern_America,Africa,South-Eastern_Asia,Arab,Asia,Central_America,Australia_and_New_Zealand
aik,Ake,8.94748,8.835342,Africa,Western Africa,threatened,6a,3.63E+11,3000,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,18,1,0.055555556,0.434437561,2.25E-09,1,0,0,0,0,0,0,0,0,0,0,0
ail,Aimele,-6.751896,142.745361,Oceania,Oceania,shifting,7,14250726290,140,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,13,2,0.153846154,0.885675101,0.009896545,0,1,0,0,0,0,0,0,0,0,0,0
aim,Aimol,24.4971,93.6145,Asia,Southern Asia,shifting,6a,1.68E+12,2640,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,21,0,0,0.188811226,0.039269214,0,0,0,1,0,0,0,0,0,0,0,0
ain,Hokkaido Ainu,43,143,Asia,Asia,nearly extinct,8b,5.55584E+12,25,31.61348728,3.673645696,11.5,82.09539935,25.36816618,43346.98482,17.76220039,31.46644137,36.05340868,20.44126468,9.558013909,27.85193025,0.053371819,0.053371819,0,0,0,0,0,0,0,0.053371819,0,0,prevalent,1,0,0,0,0.017386785,0,0,0,0,0,0,0,0,0,1,0,0
aio,Aiton,26.6523,94.2901,Asia,Southern Asia,shifting,6b,1.68E+12,1500,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,10,0,0,0.101700743,0.087112889,0,0,0,1,0,0,0,0,0,0,0,0
aip,Burumakok,-5.12,140.03,Asia,South-Eastern Asia,moribund,8b,7.55E+11,40,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,21,7,0.333333333,0.227748791,0,0,0,0,0,0,0,0,1,0,0,0,0
aja,Aja (Sudan),7.333333333,25.66666667,Africa,Africa,shifting,8b,11824809546,200,46.3,1.220049977,4.8,53.655,16.39362405,1124.139948,,59.9815,14.206505,25.0108,3.613105059,10.598,1,,1,0,1,0,0,0,0,0,0,0,prevalent,11,4,0.363636364,0.059015212,0,0,0,0,0,0,0,1,0,0,0,0,0
akc,Mpur,-0.75,133.25,Asia,South-Eastern Asia,shifting,6b,7.55E+11,7000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,4,0,0,0.83665655,0.001236579,0,0,0,0,0,0,0,1,0,0,0,0
ake,Akawaio,6,-59.5,South America,South America,threatened,6b,2.24819E+11,5350,44.03319673,3.826478006,8.257158229,68.49790155,17.59408182,6507.264749,1.542307489,30.35982372,29.23456972,16.29280967,8.753070049,7.639622431,1,0.324216188,0,0,0.675783812,0,0,0,0.051107361,0,0.273108828,0,prevalent,2,1,0.5,0.000314,0.00000421,0,0,0,0,1,0,0,0,0,0,0,0
akg,Anakalangu,-9.576376,119.586182,Asia,South-Eastern Asia,threatened,6a,7.55E+11,16000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,7,0,0,0.614977079,0.012752257,0,0,0,0,0,0,0,1,0,0,0,0
aki,Aiome,-5.13,144.76,Oceania,Oceania,shifting,6a,14250726290,750,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,33,5,0.151515152,0,0.025267062,0,1,0,0,0,0,0,0,0,0,0,0
akm,Akabo,13.270513,92.837538,Asia,Southern Asia,extinct,10,1.68E+12,0,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,8,5,0.625,0,0.041659058,0,0,0,1,0,0,0,0,0,0,0,0
ako,Akurio,2.8442,-55.7556,South America,South America,extinct,8b,4368398048,10,52.1,,7.7,70.335,18.55054644,8255.796859,,,,,,18.781,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,3,0,0,0.009382524,0,0,0,0,0,1,0,0,0,0,0,0,0
akq,Ak,-3.6093,141.6604,Oceania,Oceania,moribund,8b,14250726290,75,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,34,7,0.205882353,0.770027287,9.03E-08,0,1,0,0,0,0,0,0,0,0,0,0
akr,Araki,-15.66666667,166.9166667,Oceania,Oceania,nearly extinct,8b,700804286.2,8,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,29,19,0.655172414,0.753426074,0.035329812,0,1,0,0,0,0,0,0,0,0,0,0
aku,Akum,6.86,9.96,Africa,Western Africa,shifting,6a,1.76245E+11,1400,42.56528579,2.898124833,5.255440482,53.38451087,15.34650359,1734.752944,7.370162675,18.95891516,29.09207146,5.658943072,8.704493977,38.39510368,1,0,0,0,1,0.554404822,0,0,0,0,0,0,prevalent,38,14,0.368421053,0.239586544,0.052122662,1,0,0,0,0,0,0,0,0,0,0,0
akv,Akhvakh,42.33333333,46.33333333,Asia,Arab,shifting,6b,1.26234E+11,210,29.31064598,2.616908072,10.73883075,70.88284717,18.37671423,5939.109875,21.64347534,,,12.53516682,7.944630312,3.547915757,0.048538435,1,0,0,0,0,0,0,0,0.048538435,0,0,prevalent,2,1,0.5,0.037087253,0.024352457,0,0,0,0,0,0,0,0,1,0,0,0
akw,Akwa,0,16.5,Africa,Africa,threatened,6b,12007880439,24100,46.5,4.289335012,6.1,60.473,17.90346475,2812.435974,15.07660858,29.12634,47.26101,18.39247,7.77410984,34.858,1,0,0,0,0,1,0,0,0,0,0,0,prevalent,1,1,1,0,0.073119983,0,0,0,0,0,0,1,0,0,0,0,0
akx,Akakede,12.75,92.75,Asia,Southern Asia,extinct,10,1.68E+12,0,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,9,7,0.777777778,0.052186419,0.052413634,0,0,0,1,0,0,0,0,0,0,0,0
akz,Alabama,32.33333333,-87.41666667,North America,Northern America,shifting,7,1.5E+13,250,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0.061707889,0,0,0,0,0,1,0,0,0,0,0,0
ala,Alago,8.492577,8.518839,Africa,Western Africa,threatened,6a,3.63E+11,35100,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,9,0,0,0.34906726,0.004565145,1,0,0,0,0,0,0,0,0,0,0,0
alc,Qawasqar,-49,-75,South America,South America,nearly extinct,8b,2.19E+11,12,45.3,4.103639841,9.9,78.454,22.86953316,12808.03459,19.92884904,34.101945,33.88244,18.697075,17.57543564,19.654,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ale,Aleut,54.75,-164,North America,Northern America,shifting,7,9.20198E+12,500,36.53591289,4.600968614,12.46552596,74.35053555,21.29757208,32850.74559,23.44939719,17.62755344,19.79971423,24.84119032,13.08531804,15.73393817,1,1,0,0,0.567956445,0,0,0,0,0.432043555,0,0,prevalent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alh,Alawa,-15.16666667,134.25,Oceania,Australia and New Zealand,nearly extinct,8b,1.15E+12,12,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
all,Allar,11.108169,76.166224,Asia,Southern Asia,shifting,6b,1.68E+12,350,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,22,4,0.181818182,0.350420963,0.019599083,0,0,0,1,0,0,0,0,0,0,0,0
alm,Amblong,-15.526286,166.952718,Oceania,Oceania,shifting,6b,700804286.2,300,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,28,20,0.714285714,0.802584983,0.041899681,0,1,0,0,0,0,0,0,0,0,0,0
alo,Larike-Wakasihu,-3.75,127.9166667,Asia,South-Eastern Asia,threatened,6b,7.55E+11,12600,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,7,5,0.714285714,0.540756423,0.137478965,0,0,0,0,0,0,0,1,0,0,0,0
alp,Alune,-3,128.3333333,Asia,South-Eastern Asia,threatened,5,7.55E+11,17200,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,13,8,0.615384615,0.400147718,0.022335147,0,0,0,0,0,0,0,1,0,0,0,0
alq,Algonquin,46,-77,North America,Northern America,threatened,6b,1.61E+12,1760,31,4.817394972,12.6,81.24634146,24.65233526,48495.20404,17.12584313,,26.40425,35.5994,12.27384996,12.289,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,2,0,0,0.00214689,0.05682504,0,0,0,0,0,1,0,0,0,0,0,0
alr,Alutor,61,165,Europe,Europe,moribund,8b,1.58E+12,25,35.4,3.820250034,11.5,68.84121951,18.69748701,11087.82105,24.19585513,,,21.523805,11.48851967,20.561,1,1,0,0,0,0,0,0,0,1,0,0,prevalent,1,1,1,0,0.007681433,0,0,1,0,0,0,0,0,0,0,0,0
alt,Southern Altai,51,87,Asia,Asia,shifting,2,1.57393E+12,57400,35.37504763,3.819380693,11.49622016,68.83778661,18.69088902,11066.79169,24.17512619,0.052333582,0.216254724,21.48886613,11.49696611,20.56811944,0.998091696,1,0,0,0,0,0,0.0000457,0,0.998045973,0,0,prevalent,1,0,0,0,0.053311019,0,0,0,0,0,0,0,0,0,1,0,0
alx,Mol,-3.45706296,142.539093,Oceania,Oceania,shifting,6b,14250726290,270,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,52,15,0.288461538,0,0.000242,0,1,0,0,0,0,0,0,0,0,0,0
aly,Alyawarr,-22.5,135,Oceania,Australia and New Zealand,threatened,5,1.15E+12,1660,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ama,Amanayé,-3.7327,-49.1088,South America,South America,extinct,9,2.21E+12,192,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,2,0,0,0.001150143,0.032099688,0,0,0,0,1,0,0,0,0,0,0,0
amc,Amahuaca,-10.5,-72.5,South America,South America,moribund,7,3.25565E+11,310,46.84833228,3.107234097,8.453608137,73.69451972,21.30084666,5616.589322,19.06706473,38.97025037,32.92281235,14.62687378,14.39988636,31.7064912,1,1,0,0,0,0,0,0,0.08611286,0,0.91388714,0,prevalent,5,0,0,0.000503,0.024634951,0,0,0,0,1,0,0,0,0,0,0,0
ame,Yanesha',-10.5,-75.41666667,South America,South America,shifting,5,1.48E+11,9830,46.9,2.867749929,8.6,73.681,21.26524936,5082.354757,18.02013368,39.69055,31.86791,14.42556,14.36907005,30.909,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,6,3,0.5,0.002896174,0.037637974,0,0,0,0,1,0,0,0,0,0,0,0
amf,Hamer-Banna,5,36.5,Africa,Africa,threatened,6a,29933790334,73500,32.4,5.073059797,2.3,61.625,17.91786903,341.5541149,10.37763701,27.45268,25.01587,44.87735,26.32988548,13.877,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,9,3,0.333333333,0.079656742,0.00000083,0,0,0,0,0,0,1,0,0,0,0,0
amg,Amurdak,-12.003433,133.072831,Oceania,Australia and New Zealand,nearly extinct,8b,1.15E+12,1,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,8,5,0.625,0.000108,0.004685379,0,0,0,0,0,0,0,0,0,0,0,1
ami,Amis,23.33333333,121.3333333,Asia,Asia,threatened,5,4.46E+11,138000,30.4,4.22,11.09,79.14541653,23.20677581,35100,15.033,,,34.86,20.58,46.39,1,0,0,0,0,0,0,1,0,0,0,0,prevalent,7,4,0.571428571,0.542898285,0.01032692,0,0,0,0,0,0,0,0,0,1,0,0
amj,Amdang,14.62478,20.944645,Africa,Africa,shifting,6a,10657705536,41100,41.1,2.232025027,1.9,50.233,15.73805244,863.7612549,,46.70011,27.86992,19.244535,9.81242466,16.163,1,1,1,0,0,1,0,0,0,0,0,0,prevalent,4,0,0,0.681688625,0,0,0,0,0,0,0,1,0,0,0,0,0
amk,Ambai,-1.833333333,136.5,Asia,South-Eastern Asia,threatened,6b,7.55E+11,10100,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,13,11,0.846153846,0.171497482,0.04538403,0,0,0,0,0,0,0,1,0,0,0,0
amm,Ama (Papua New Guinea),-4.216666667,141.6166667,Oceania,Oceania,threatened,5,14250726290,480,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,19,5,0.263157895,0.747173583,0,0,1,0,0,0,0,0,0,0,0,0,0
amn,Amanab,-3.583333333,141.25,Oceania,Oceania,shifting,5,14250726290,4420,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,32,11,0.34375,0.115338379,0,0,1,0,0,0,0,0,0,0,0,0,0
amp,Alamblak,-4.666666667,143.3333333,Oceania,Oceania,shifting,5,14250726290,1530,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,25,5,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amq,Amahai,-3.3352,128.9314,Asia,South-Eastern Asia,nearly extinct,8b,7.55E+11,50,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,17,7,0.411764706,0.403564146,0.022480016,0,0,0,0,0,0,0,1,0,0,0,0
amr,Amarakaeri,-12.5,-70.5,South America,South America,shifting,6b,1.48E+11,500,46.9,2.867749929,8.6,73.681,21.26524936,5082.354757,18.02013368,39.69055,31.86791,14.42556,14.36907005,30.909,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,2,1,0.5,0.00000351,0.110771948,0,0,0,0,1,0,0,0,0,0,0,0
amt,Amto,-4.052936077,141.3284454,Oceania,Oceania,shifting,6b,14250726290,300,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,25,5,0.2,0.121049476,0,0,1,0,0,0,0,0,0,0,0,0,0
amu,Guerrero Amuzgo,16.83333333,-98,North America,Central America,threatened,5,1.06E+12,30600,46.1,5.103099823,8.2,76.096,22.67395188,9587.636339,21.68142304,36.21646,30.26007,19.46464,18.66511917,29.114,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,19,6,0.315789474,0.001900522,0.00297262,0,0,0,0,0,0,0,0,0,0,1,0
amw,Western Neo-Aramaic,33.5039,36.3248,Asia,Arab,shifting,7,59600000000,15000,35.3,5.001055002,6.3,72.108,19.14610501,972.266723,,40.84165,36.37926,22.779085,19.61242008,16.693,1,0,1,0,0,0,0,0,0,0,0,0,prevalent,3,1,0.333333333,0.798146377,0,0,0,0,0,0,0,0,0,1,0,0,0
amx,Anmatyerre,-21.98277477,133.4290339,Oceania,Australia and New Zealand,shifting,5,1.15E+12,1000,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,1,0.5,0.205592508,0,0,0,0,0,0,0,0,0,0,0,0,1
amy,Ami,-13.5,130,Oceania,Australia and New Zealand,nearly extinct,8a,1.15E+12,30,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,12,10,0.833333333,0.0000666,0.037414625,0,0,0,0,0,0,0,0,0,0,0,1
amz,Atampaya,-11.48211057,142.3743784,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,3,1,0.333333333,0.000199,0.006326591,0,0,0,0,0,0,0,0,0,0,0,1
anb,Andoa,-2.6796,-76.2011,South America,South America,extinct,10,1.48E+11,0,46.9,2.867749929,8.6,73.681,21.26524936,5082.354757,18.02013368,39.69055,31.86791,14.42556,14.36907005,30.909,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,5,2,0.4,0.000333,0.047833059,0,0,0,0,1,0,0,0,0,0,0,0
and,Ansus,-8.195,124.484,Asia,South-Eastern Asia,threatened,6b,7.55E+11,4600,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,11,7,0.636363636,0.128176244,0.068050475,0,0,0,0,0,0,0,1,0,0,0,0
anf,Animere,7.6129,0.4064,Africa,Western Africa,moribund,7,32174772956,700,41.2,5.941709995,6.7,60.924,15.59409806,1299.344949,20.15750429,33.68109,37.049575,21.18726,23.42996025,32.155,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,18,0,0,0.405661207,0.040538011,1,0,0,0,0,0,0,0,0,0,0,0
ani,Andi,42.75,46.25,Europe,Europe,threatened,6b,1.58E+12,5800,35.4,3.820250034,11.5,68.84121951,18.69748701,11087.82105,24.19585513,,,21.523805,11.48851967,20.561,1,1,0,0,0,0,0,0,0,1,0,0,prevalent,15,7,0.466666667,0.075069683,0.014764731,0,0,1,0,0,0,0,0,0,0,0,0
anj,Anor,-4.98,144.8,Oceania,Oceania,shifting,6a,14250726290,980,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,39,9,0.230769231,0,0.021659134,0,1,0,0,0,0,0,0,0,0,0,0
ank,Goemai,8.666666667,9.75,Africa,Western Africa,threatened,6b,3.63E+11,200000,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,15,0,0,0.662751724,0.000302,1,0,0,0,0,0,0,0,0,0,0,0
anm,Anal,24.1517,93.9385,Asia,South-Eastern Asia,shifting,5,3.20179E+11,23250,35.48275112,1.22499114,4.315785282,65.41818562,16.92177628,1041.880351,14.23787025,46.6247204,26.06536924,21.28476197,6.908809717,11.85622815,0.165988678,1,0,0,0.165988678,0,0.165988678,0,0,0,0,0,prevalent,15,1,0.066666667,0,0.033964513,0,0,0,0,0,0,0,1,0,0,0,0
ano,Andoque,-0.666666667,-72,South America,South America,shifting,7,2.86E+11,370,49.8,4.45980978,7.4,73.325,21.38934698,6336.709214,25.21868528,36.274705,35.554235,20.75521,15.52914047,34.178,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,3,1,0.333333333,0.0000582,0,0,0,0,0,1,0,0,0,0,0,0,0
anq,Jarawa (India),12,92.58333333,Asia,Southern Asia,threatened,6a,1.68E+12,250,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,7,5,0.714285714,0,0.041011273,0,0,0,1,0,0,0,0,0,0,0,0
ant,Antakarinya,-27.05245189,134.4007513,Oceania,Australia and New Zealand,moribund,8b,1.15E+12,12,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
anv,Denya,5.8206,9.3673,Africa,Western Africa,threatened,5,28224031319,11200,43.09258955,2.769823001,5.299382463,55.39573531,16.66665167,1292.727563,13.21173424,33.98570149,52.15037085,10.14420648,15.60365302,41.79225819,1,0,0,0,1,0.993824626,0,0,0,0,0,0,prevalent,26,10,0.384615385,0.295672706,0.038617345,1,0,0,0,0,0,0,0,0,0,0,0
anw,Anaang,4.990398,7.763793,Africa,Western Africa,threatened,5,3.63E+11,1400000,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,18,1,0.055555556,0.206246201,0.081333294,1,0,0,0,0,0,0,0,0,0,0,0
anz,Anem,-5.583333333,149.0833333,Oceania,Oceania,shifting,5,14250726290,800,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,8,1,0.125,0.851874179,0.001083954,0,1,0,0,0,0,0,0,0,0,0,0
aob,Abom,-8.424996376,142.9303589,Oceania,Oceania,nearly extinct,8b,14250726290,15,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,15,1,0.066666667,0.733799127,0.010228997,0,1,0,0,0,0,0,0,0,0,0,0
aoc,Pemon,5.333333333,-62,South America,South America,threatened,6b,4.94835E+11,6010,38.82532254,3.789680884,8.749365401,73.33198782,20.55718347,13586.71693,1.787668197,31.46236726,19.80308181,40.36786126,1.348291686,26.20822785,1,0.959801415,0,0,0.040198585,0,0,0,0.059237865,0,0.900563549,0,prevalent,1,1,1,0,0.00000118,0,0,0,0,1,0,0,0,0,0,0,0
aod,Andarum,-4.49,144.77,Oceania,Oceania,shifting,6a,14250726290,1080,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,41,12,0.292682927,0,0.00000613,0,1,0,0,0,0,0,0,0,0,0,0
aof,Bragat,-3.49,142.5,Oceania,Oceania,shifting,6a,14250726290,460,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,50,15,0.3,0,0.000232,0,1,0,0,0,0,0,0,0,0,0,0
aoi,Anindilyakwa,-14,136.5,Oceania,Australia and New Zealand,shifting,6a,1.15E+12,1290,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0.055145446,0,0,0,0,0,0,0,0,0,0,0,1
aoj,Mufian,-3.5,143,Oceania,Oceania,threatened,5,14250726290,11000,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,40,13,0.325,0,0.001563075,0,1,0,0,0,0,0,0,0,0,0,0
aok,Arhö,-21.349242,165.160346,Oceania,Oceania,moribund,8b,2.67E+12,10,29.4,5.500279903,10.9,76.9804878,20.49823981,41282.99081,47.99197792,20.09619,50.01967,17.58146,9.67858,32.896,1,1,0,0,0,1,0,0,0,0,0,0,prevalent,13,10,0.769230769,0.651867275,0.017940517,0,1,0,0,0,0,0,0,0,0,0,0
aon,Bumbita Arapesh,-3.6449,142.8002,Oceania,Oceania,shifting,7,14250726290,4340,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,48,14,0.291666667,0,0.001361526,0,1,0,0,0,0,0,0,0,0,0,0
aos,Taikat,-2.8429,140.846,Asia,South-Eastern Asia,shifting,6a,7.55E+11,500,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,22,12,0.545454545,0.169351169,0.009138187,0,0,0,0,0,0,0,1,0,0,0,0
aot,Atong (India),25.2844,91.1755,Asia,Southern Asia,shifting,7,1.48344E+12,10000,44.87378712,3.261179115,5.337202674,67.07374969,17.92320478,1285.16969,14.52575889,29.44824583,38.953713,29.77172898,12.45666604,17.56582272,0.874405348,0.874405348,0,0,0.874405348,0,0.874405348,0,0,0,0,0,prevalent,9,1,0.111111111,0.133796102,0.06772156,0,0,0,1,0,0,0,0,0,0,0,0
